	#	-	_	a	b	c	c͡ç	d	d̪	d͡z	d͡ʑ	d͡ʒ	e	f	h	i	j	k	l	l̪	m	n	n̪	o	p	p͡f	q	q͡χ	r	s	s̪	t	t̪	t͡s	t͡ɕ	t͡ɬ	t͡ʃ	u	v	w	x	y	z	æ	ç	ð	ø	ħ	ŋ	œ	ɐ	ɑ	ɒ	ɔ	ɕ	ɖ	ɖ͡ʐ	ɘ	ə	ɛ	ɜ	ɟ	ɟ͡ʝ	ɡ	ɢ	ɣ	ɤ	ɥ	ɦ	ɨ	ɪ	ɫ	ɬ	ɭ	ɮ	ɯ	ɱ	ɲ	ɳ	ɴ	ɵ	ɸ	ɹ	ɺ	ɻ	ɽ	ɾ	ʀ	ʁ	ʂ	ʃ	ʈ	ʈ͡ʂ	ʉ	ʊ	ʋ	ʌ	ʍ	ʎ	ʏ	ʐ	ʑ	ʒ	ʔ	ʕ	ʜ	ʝ	ʡ	ʰ	ʲ	ʷ	ʼ	ˀ	ˠ	ˤ	̃	̥	̪	̯	β	θ	χ
ʌ	0.0	0.002761011634662941	0.0034680076296167836	0.0027797932587657736	0.0	0.0	0.0	0.0	0.0034904013961605585	0.0	0.0	0.0	0.0015796748502599884	0.0	0.0	8.596752147038853E-5	0.0	2.522004489167989E-4	9.290802105915149E-4	0.0	0.0021029690098839536	0.0016870281593116927	0.0068073519400953	0.007966087228655152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2595295659443693E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001309929263819754	0.0	0.0	0.0	0.0	0.0	0.0063213622535656456	2.15740421125302E-4	0.0	0.0	0.0	2.7278430944652096E-4	0.0	0.0	0.0	0.0	0.006097560975609755	0.0	0.0	0.0	0.0	0.01874414245548266	0.0	0.009088843444671665	0.0	0.0	0.008237232289950571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026080153003564285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.601094557616296E-4	0.0	0.7584752635847526	0.0	0.0	0.012445550715619164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025351755609075914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ʍ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ʎ	0.0	7.202639046946803E-5	5.780012716027973E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.63279141709998E-4	0.0	0.0	0.0	5.205215626057311E-4	0.0	0.002477547228244039	0.0	0.0	5.623427197705643E-4	0.0	2.8450311530911254E-4	0.0	0.0	0.0	0.0	3.3736294630306446E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007488766849725412	0.0	0.0	0.0	0.0	0.0011887779362815018	0.0	0.0	0.0	0.0	6.418485237483954E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.15740421125302E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031585596967782683	0.0	0.036231884057971016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6203783319002579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038314176245210725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ʏ	0.0	7.202639046946803E-5	0.0	0.0	0.0	0.002447381302006853	0.0	4.107113520617712E-4	0.0	0.0	0.0	0.0	0.0	0.0	6.087538808059902E-4	0.0017193504294077708	0.0	3.783006733751984E-4	0.0	0.0	1.9117900089854123E-4	1.4058567994264107E-4	0.0	2.8450311530911254E-4	0.0	0.0	0.0	0.0	0.0	1.1815023984498687E-4	0.0	9.704592213035199E-5	0.0	0.0	0.0	0.0	0.0	1.1297647829721847E-4	0.0	0.0	0.0	0.3103539705687393	0.0	5.187798298402158E-4	0.0	0.0	0.028046914839367672	0.0	0.0	0.0026680896478121665	0.0	0.0	0.001309929263819754	4.811046161987921E-4	0.0	0.0	0.0	0.0	1.9754257042392642E-4	0.0	0.0	0.0	0.0	2.7278430944652096E-4	0.0	0.0	0.0	0.0	0.0	9.66090232827746E-4	0.0042654317226250675	0.0	0.0	0.0	0.0	0.0022722108611679163	0.0	0.0	0.0	0.0	0.0278164116828929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002280328367284889	0.0	0.0	0.0	0.0	0.6633478531425016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003241491085899514	0.0	0.0	0.0	0.0	0.0
ʐ	0.0	3.841407491704962E-4	0.0	1.8846055991632364E-4	2.905540866432286E-4	0.0	0.0	6.160670280926569E-4	0.0	0.0	0.0	0.0	1.31639570854999E-4	0.0	6.087538808059902E-4	2.579025644111656E-4	5.205215626057311E-4	2.522004489167989E-4	0.0	0.0	5.735370026956236E-4	5.623427197705643E-4	0.0	5.690062306182251E-4	1.974372643092659E-4	0.0	4.576868506567804E-4	0.0	0.0011245431543435483	5.907511992249343E-4	0.0	1.9409184426070399E-4	0.0	0.0	0.0	0.0	0.0	1.1297647829721847E-4	0.0	0.0	6.240639041437845E-4	0.0013257324671881216	0.0018597731076808628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001309929263819754	4.811046161987921E-4	0.0	0.0	0.0	0.0	1.9754257042392642E-4	4.31480842250604E-4	0.0	0.0	0.0	8.183529283395628E-4	0.0	0.006340148993501346	0.0017406440382941688	0.0	0.0	9.66090232827746E-4	0.0012186947778928766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001738676866904286	0.0	0.0	0.014094432699083857	0.002949479627522859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9286498353457738	0.0	0.06709265175718845	0.0	0.0	0.0	0.019157088122605363	0.0	0.0	7.669888019634914E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001981375074301565	0.0	0.0	0.0
ʑ	0.0	2.4008796823156008E-4	5.780012716027973E-4	0.0	0.0	0.0	0.0	2.053556760308856E-4	0.0	0.010362694300518132	0.0	0.0	0.0	0.0	0.0	0.0	5.205215626057311E-4	1.2610022445839946E-4	3.096934035305049E-4	0.0	1.9117900089854123E-4	0.0	0.0	2.8450311530911254E-4	0.0	0.0	0.0	0.0	3.3736294630306446E-4	2.3630047968997375E-4	0.0	9.704592213035199E-5	0.0	9.824147755182237E-4	0.0	0.0	6.854949273375375E-4	0.0	3.824530538876353E-4	0.0	6.240639041437845E-4	0.0	0.008059016799950407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004266211604095563	0.0	0.0	0.0	1.9754257042392642E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.83045116413873E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.69338433452143E-4	0.0	0.0010350895352447989	0.0	4.2135423250326564E-4	0.0	0.0	0.0	0.0	0.002550369803621524	0.0	0.0	0.0	0.0	0.0	0.9339622641509434	0.0031948881789137353	0.002587322121604141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002388344877000238
ʒ	0.0	0.0012004398411578003	0.0028900063580139866	0.0	5.811081732864572E-4	0.0073421439060205596	0.0	0.0034910464925250553	0.006980802792321117	0.020725388601036263	0.44022503516174416	0.33373786407766987	0.001053116566839992	0.0030484706838735907	0.004870031046447921	0.0018053179508781595	0.013013039065143275	0.002900305162543188	0.002477547228244039	0.05633802816901409	0.0030588640143766597	0.002249370879082257	0.0	8.535093459273378E-4	0.0	0.0	0.0	0.0	0.0022490863086870967	0.005080460313334436	0.0	7.763673770428159E-4	0.003894839337877312	0.014736221632773355	0.009278589654372537	0.0	0.01713737318343844	0.0012427412612694031	0.0019122652694381762	0.003600036000360002	0.01872191712431353	0.0013257324671881216	0.06633190750728411	0.002075119319360863	0.0	0.0	0.0	0.023001725129384695	0.0017079419299743813	0.0	0.0	0.0	0.0	2.4055230809939606E-4	0.021331058020477817	0.009254974548819994	0.0	0.0	9.877128521196322E-4	0.0010787021056265099	0.0	0.029382957884427033	0.0	0.0010911372377860838	0.014144271570014145	0.011095260738627355	0.0017406440382941688	0.05390835579514826	0.0	0.0028982706984832384	0.0048747791115715065	0.0	0.012634238787113073	0.0	0.0	0.006816632583503749	0.0	0.0015448787270199301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004346692167260714	0.0	0.0	0.010570824524312893	0.016011460835124093	0.0	0.0	0.0	7.601094557616296E-4	0.0	0.0	0.0	0.008598452278589856	0.0	0.2908891328210759	0.0	0.9356230031948882	0.002587322121604141	0.010080645161290326	0.0	0.6590038314176245	0.0	0.0	2.556629339878305E-4	0.0035599857600569613	0.0012675877804537957	0.0	0.0	0.0	0.0013846579894765995	0.0	0.0	0.00396275014860313	0.0026766595289079227	0.017286084701815037	0.005970862192500595
ʔ	0.0	0.008979290011860347	0.002312005086411189	4.711513997908091E-5	0.0	0.0	0.0	4.107113520617712E-4	0.0034904013961605585	0.0	0.0	0.0	9.21476995984993E-4	0.0	0.003043769404029951	9.456427361742739E-4	0.0015615646878171935	0.0015132026935007936	0.0010839269123567672	0.0	7.647160035941649E-4	0.0015464424793690515	0.0	8.535093459273378E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8818368852140797E-4	0.0	0.0	0.0023196474135931343	0.0	6.854949273375375E-4	0.0010167883046749663	0.0011473591616629059	9.000090000900005E-4	0.002496255616575138	0.0	6.199243692269542E-4	0.0010375596596804316	0.010869565217391302	0.0	0.0	0.005750431282346174	0.0034158838599487626	0.0	0.0	0.0	0.0	4.811046161987921E-4	0.004266211604095563	0.0	0.0	0.0	7.901702816957057E-4	6.47221263375906E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0017406440382941688	0.0	0.0	0.001932180465655492	6.093473889464383E-4	0.0021312872975277064	0.0	0.0	0.0	0.0022722108611679163	0.0	0.0	0.0	0.0	0.0	0.0	0.008116883116883116	0.0	0.0	0.0	0.0026080153003564285	0.0	0.0010350895352447989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048661800486618015	0.0	0.004299226139294928	0.0	0.0	0.0	0.0	0.9190168175937904	0.28024193548387105	0.0	0.0	0.05747126436781602	0.0	2.556629339878305E-4	0.0035599857600569613	0.0025351755609075914	0.0	0.0	0.017825311942959002	0.0	0.003241491085899514	0.0	0.00396275014860313	0.0	0.0	0.0035825173155003575
ʕ	0.0	9.123342792799284E-4	0.0011560025432055946	0.0	0.0	0.0	0.0	0.0	0.0	0.010362694300518132	0.0	0.0	1.31639570854999E-4	0.0	0.0	8.596752147038853E-5	2.6026078130286556E-4	6.305011222919973E-4	6.193868070610098E-4	0.0	0.0011470740053912472	5.623427197705643E-4	0.0	8.535093459273378E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.649061077752706E-4	0.001800018000180001	0.001872191712431353	0.002651464934376243	0.0018597731076808628	0.0	0.0	0.0	0.0	0.005750431282346174	0.0025619128949615714	0.0	0.0	0.0	0.0	0.0	0.0021331058020477816	0.0	0.0	0.0	1.9754257042392642E-4	4.31480842250604E-4	0.0	0.0	0.0	2.7278430944652096E-4	0.0	0.0	0.0	0.0	0.0	4.83045116413873E-4	0.0	0.0	0.0	0.0	0.0	0.0022722108611679163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.69338433452143E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004299226139294928	0.0	0.0	0.0	0.0	0.005174644243208282	0.8608870967741935	0.0	0.0	0.0	0.0	0.0	0.0035599857600569613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035825173155003575
ʜ	0.0	1.920703745852481E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8450311530911254E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7938144329896907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ʝ	0.0	7.202639046946803E-5	5.780012716027973E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8235800179708246E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013106159895150724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025252525252525252	8.69338433452143E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008598452278589856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47509578544061304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ʡ	0.0	1.4405278093893606E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.087538808059902E-4	0.0	0.0	0.0	0.0	0.0	3.8235800179708246E-4	0.0	0.0	2.8450311530911254E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9409184426070399E-4	0.0	0.0	0.0	0.0	0.0	0.0	7.649061077752706E-4	0.0	0.0	0.0	6.199243692269542E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4055230809939606E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7278430944652096E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035236081747709643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030241935483870976	0.0	0.0	0.9770114942528736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ʰ	0.0	0.028786547390964055	0.01098202416045315	0.0057009319374687895	0.0034866490397187436	0.002447381302006853	0.0	0.0045178248726794835	0.02094240837696335	0.0	0.02812939521800282	0.007281553398058252	0.003422628842229975	0.0020323137892490606	0.021915139709015645	0.0030088632514635983	0.0026026078130286555	0.00479180852941918	0.004490554351192322	0.0	0.0038235800179708245	0.004639327438107155	0.0136147038801906	0.026174286608438357	0.0011846235858555953	0.0	0.006865302759851704	0.029097963142580015	0.0035985380938993545	0.0042534086344195275	0.0	0.004172974651605136	0.023369036027263868	0.005894488653109343	0.009278589654372537	0.0	0.006169454346037838	0.00666561221953589	0.0019122652694381762	0.008100081000810005	0.008736894658012981	0.006628662335940608	0.0055793193230425885	0.006744137787922804	0.010869565217391302	0.0023775558725630036	0.005099439061703214	0.011500862564692347	0.01366353543979505	0.0	0.0012836970474967909	0.0033760476756645695	0.0039297877914592615	0.00673546462678309	0.01279863481228669	0.0	0.0	0.0	0.006518904823989572	0.008845357266137381	0.0	0.00979431929480901	0.2967032967032967	0.0032734117133582513	0.0	0.007925186241876683	0.010443864229765013	0.0	0.04878048780487804	0.006762631629794221	0.0030467369447321918	0.0	0.009475679090334805	0.0	0.009057971014492754	0.024994319472847082	0.0	0.0061795149080797205	0.008237232289950571	0.0	0.0	0.0	0.008116883116883116	0.0	0.017006802721088444	0.0	0.010432061201425714	0.0	0.003105268605734396	0.014094432699083857	0.005477605022542452	0.021720243266724587	0.0	0.026024723487312947	0.007601094557616297	0.005100739607243048	0.02108678021086781	0.0	0.01289767841788478	0.0	0.0	0.0	0.0015974440894568676	0.005174644243208282	0.010080645161290326	0.0	0.0	0.0	0.9518648628447567	0.00562458454773227	0.02135991456034177	0.05197109899860562	0.0034199726402188786	0.01132289111153048	0.0	0.002769315978953199	0.003241491085899514	0.0	0.00396275014860313	0.0026766595289079227	0.008643042350907518	0.010747551946501073
ʲ	0.0	0.08727197645217209	0.02427605340731749	6.124968197280518E-4	0.0020338786065026006	0.009789525208027412	0.0	0.002874979464432398	0.0034904013961605585	0.010362694300518132	0.01406469760900141	0.00970873786407767	0.013295596656354903	0.0	0.003043769404029951	0.0344729761096258	0.06168180516877913	0.0037830067337519843	0.004955094456488078	0.0	0.007838339036840189	0.005904598557590925	0.01021102791014295	0.010242112151128054	1.974372643092659E-4	0.0	0.0018307474026271215	0.009699321047526672	0.0010120888389091934	0.003426356955504619	0.0	0.004949342028647951	0.007789678675754624	0.013753806857255132	0.02319647413593134	0.0	0.0047984644913627635	0.009151094742074695	0.006501701916089799	0.008100081000810005	0.009985022466300552	0.0013257324671881216	0.01301841175376604	0.004150238638721726	0.010869565217391302	0.0	0.005099439061703214	0.011500862564692347	0.005123825789923143	0.005336179295624333	6.418485237483954E-4	5.871387262025339E-4	0.0	0.004570493853888525	0.019197952218430035	0.009254974548819994	0.0	0.02446982055464927	0.009482043380348467	0.0217897825336555	0.0	0.0	0.0	2.7278430944652096E-4	0.014144271570014145	0.007925186241876683	0.005221932114882507	0.02695417789757413	0.0	0.012559173026760698	0.4577417585765645	0.006393861892583119	0.0031585596967782683	0.01874414245548266	0.009057971014492754	0.011361054305839582	0.0	0.0061795149080797205	0.0	0.04366812227074236	0.0	0.0	0.02435064935064935	0.0	0.0	0.0	0.011301399634877857	0.0	0.0	0.0	0.004634896557535921	0.004344048653344918	0.0	0.0	0.006840985101854667	0.007651109410864574	0.011354420113544204	0.0	0.042992261392949274	0.012445550715619164	0.0	0.0	0.0	0.07761966364812423	0.0	0.0	0.038314176245210725	0.0	7.474400179385606E-4	0.8971979342434934	0.010679957280170885	0.011408290024084161	0.0	0.0	0.026737967914438502	0.0013846579894765995	0.025931928687196112	0.0	0.00792550029720626	0.00802997858672377	0.008643042350907518	0.010747551946501073
ʷ	0.0	0.002712994041016629	5.780012716027973E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0042612771656419315	8.596752147038854E-4	0.0018218254691200588	0.0011349020201255951	0.0034066274388355544	0.0	0.0013382530062897883	0.0021087851991396164	0.0	0.006543571652109589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023196474135931343	0.0	0.0	0.0	0.0	0.001800018000180001	0.002496255616575138	0.005302929868752486	0.0018597731076808628	0.0	0.0	0.0	0.0	0.0	8.539709649871906E-4	0.0	0.0	0.0	0.0	2.4055230809939606E-4	0.0	0.0	0.0	0.0	0.0025680534155110434	8.62961684501208E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005313496280552603	0.0042654317226250675	0.006393861892583119	0.012634238787113073	0.0	0.0	0.0045444217223358325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026080153003564285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002280328367284889	0.0	0.0032441200324412013	0.0	0.004299226139294928	0.006222775357809582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8686365254538981	0.005070351121815183	0.0	0.0	0.0	0.0	0.0	0.0	0.00396275014860313	0.0	0.0	0.002388344877000238
ʼ	0.0	0.012916732690857932	0.007514016530836366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.596752147038853E-5	5.205215626057311E-4	2.522004489167989E-4	0.0023227005264787872	0.0	0.0021029690098839536	0.002249370879082257	0.0	0.003414037383709351	0.0	0.0	0.0	0.009699321047526672	1.1245431543435483E-4	1.1815023984498687E-4	0.0	0.0	0.0	0.0	0.0	0.013106159895150724	0.0	2.2595295659443693E-4	0.0	0.0	0.0	0.0	0.0	5.187798298402158E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001309929263819754	0.0	0.0	0.0	0.0	0.0	1.9754257042392642E-4	2.15740421125302E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006317119393556537	0.0	0.009057971014492754	0.011361054305839582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.69338433452143E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064882400648824026	0.0	0.01719690455717971	0.006222775357809582	0.0	0.0	0.0	0.0	0.010080645161290326	0.0	0.0	0.0	7.474400179385606E-4	0.0	0.0	0.906832298136646	0.0034199726402188786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001194172438500119
ˀ	0.0	0.007634797389763612	0.0011560025432055946	6.124968197280518E-4	8.716622599296859E-4	0.0	0.0	0.0034910464925250553	0.0	0.0	0.0	0.0	9.21476995984993E-4	0.0	0.0024350155232239607	6.877401717631082E-4	0.0020820862504229245	0.0018915033668759922	0.0013936203158872724	0.0	0.001720611008086871	0.0018276138392543338	0.00340367597004765	0.0011380124612364502	0.0	0.0	0.0	0.009699321047526672	0.0014619061006466126	5.907511992249343E-4	0.0	0.0018438725204766877	0.0	0.0019648295510364473	0.004639294827186269	0.0	6.854949273375375E-4	6.778588697833107E-4	7.649061077752706E-4	0.0	0.001248127808287569	0.002651464934376243	0.0012398487384539085	0.0010375596596804316	0.0	0.0011887779362815018	0.005099439061703214	0.0	0.0034158838599487626	0.0	0.0	7.339234077531673E-4	0.0	0.0012027615404969804	0.0	0.004627487274409997	0.0	0.0	9.877128521196322E-4	8.62961684501208E-4	0.0	0.0	0.0	0.0024550587850186885	0.0	0.003170074496750673	0.0	0.0	0.0	0.0	0.0012186947778928766	0.0	0.0	0.0	0.0	0.0022722108611679163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001738676866904286	0.0	0.0	0.0	8.427084650065313E-4	0.0	0.0	0.006506180871828237	0.0	0.0	0.0016220600162206006	0.0	0.004299226139294928	0.012445550715619164	0.0	0.0	0.0	0.0	0.0	0.0	0.019157088122605363	0.0	0.0014948800358771212	0.0015339776039269828	0.0035599857600569613	0.011408290024084161	0.8276333789329685	0.0	0.0	0.0	0.006482982171799028	0.0	0.009906875371507825	0.0	0.017286084701815037	0.0
ˠ	0.0	0.006506383939075279	0.002312005086411189	0.0016961450392469128	0.0014527704332161432	0.0	0.0	0.003080335140463284	0.0034904013961605585	0.031088082901554397	0.0	0.0024271844660194177	0.0015796748502599884	0.0	0.0012175077616119803	0.0030088632514635983	0.0020820862504229245	0.0012610022445839946	0.003871167544131312	0.0	0.0032500430152752006	0.004358156078221873	0.0	0.006259068536800477	3.948745286185318E-4	0.0	9.153737013135608E-4	0.0	0.001686814731515322	0.002008554077364777	0.0	0.0026202398975195035	0.001947419668938656	0.0029472443265546717	0.0	0.0	0.001370989854675075	0.002598459000836025	7.649061077752706E-4	0.007200072000720004	0.002496255616575138	0.006628662335940608	0.002479697476907817	0.0025938991492010788	0.0	0.003566333808844506	0.01529831718510964	0.0	8.539709649871906E-4	0.008004268943436501	0.0012836970474967909	0.0036696170387658365	0.00654964631909877	0.0036082846214909405	0.004266211604095563	0.0	0.0	0.008156606851549756	0.0049385642605981606	0.003883327580255435	0.0	0.0	0.0	0.0019094901661256462	0.0	0.0	0.0	0.0	0.0	0.0028982706984832384	0.009749558223143013	0.0021312872975277064	0.025268477574226147	0.0	0.0	0.009088843444671665	0.0	0.0015448787270199301	0.0	0.0	0.0	0.0	0.008116883116883116	0.0	0.0	0.025252525252525252	0.006085369034165	0.00405844155844156	0.0020701790704895978	0.0035236081747709643	0.0016854169300130626	0.0	0.0	0.0	0.009881422924901186	0.002550369803621524	0.008110300081103002	0.0	0.01289767841788478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.474400179385606E-4	0.0023009664058904742	0.0	0.0038027633413613877	0.0034199726402188786	0.9458388375165125	0.0	0.009692605926336197	0.019448946515397084	0.0	0.0	0.0	0.0	0.002388344877000238
ˤ	0.0	0.0016806157776209207	5.780012716027973E-4	0.0	0.0	0.0	0.0	6.160670280926569E-4	0.0	0.0	0.0	0.0	1.31639570854999E-4	0.0010161568946245303	0.0012175077616119803	6.017726502927196E-4	0.0010410431252114623	1.2610022445839946E-4	3.096934035305049E-4	0.0	0.0015294320071883298	9.840997595984874E-4	0.0	5.690062306182251E-4	0.0	0.0	0.0	0.009699321047526672	0.0	0.0	0.0	1.9409184426070399E-4	0.0	0.0	0.0	0.0	6.854949273375375E-4	1.1297647829721847E-4	0.0	0.0	6.240639041437845E-4	0.0013257324671881216	6.199243692269542E-4	0.0	0.0	0.0	0.0	0.0	0.0017079419299743813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013827979929674848	6.47221263375906E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.83045116413873E-4	0.0	0.0	0.0	0.0	0.0	0.0045444217223358325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.601094557616296E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002587322121604141	0.010080645161290326	0.0	0.0	0.0	0.0	0.0	0.0035599857600569613	0.005070351121815183	0.0	0.0	0.9171122994652406	0.0	0.0	0.0	0.0	0.0	0.0	0.002388344877000238
