	#	-	_	a	b	c	c͡ç	d	d͡z	d͡ʑ	d͡ʒ	e	f	h	i	j	k	l	m	n	o	p	p͡f	q	q͡χ	r	s	t	t͡s	t͡ɕ	t͡ɬ	t͡ʃ	u	v	w	x	y	z	æ	ç	ð	ø	ħ	ŋ	œ	ɐ	ɑ	ɒ	ɔ	ɕ	ɖ	ɖ͡ʐ	ɘ	ə	ɛ	ɜ	ɟ	ɟ͡ʝ	ɡ	ɢ	ɣ	ɤ	ɥ	ɦ	ɨ	ɪ	ɫ	ɬ	ɭ	ɮ	ɯ	ɱ	ɲ	ɳ	ɴ	ɵ	ɸ	ɹ	ɺ	ɻ	ɽ	ɾ	ʀ	ʁ	ʂ	ʃ	ʈ	ʈ͡ʂ	ʉ	ʊ	ʋ	ʌ	ʍ	ʎ	ʏ	ʐ	ʑ	ʒ	ʔ	ʕ	ʜ	ʝ	ʡ	ʰ	ʲ	ʷ	ʼ	ˀ	ˠ	ˤ	̃	̥	̯	β	θ	χ
ʏ	0.0	7.242965269981531E-6	0.0	0.0	0.0	2.4455857177794083E-4	0.0	3.858247969597006E-5	0.0	0.0	0.0	0.0	0.0	6.0606060606060605E-5	1.7217186195260108E-4	0.0	3.784915848704297E-5	0.0	1.91255785487511E-5	1.3456052532429087E-5	2.8471372035418388E-5	0.0	0.0	0.0	0.0	0.0	0.0	9.209459957268105E-6	0.0	0.0	0.0	0.0	2.2560122727067635E-5	0.0	0.0	0.0	0.010618529333687284	0.0	5.2107758845292065E-5	0.0	0.0	0.002559508574353724	0.0	0.0	2.674511901577962E-4	0.0	0.0	0.0	4.833252779120348E-5	0.0	0.0	0.0	0.0	1.9719976336028397E-5	0.0	0.0	0.0	0.0	2.725909772386534E-5	0.0	0.0	0.0	0.0	0.0	9.626955475330927E-5	4.858201250986822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028368794326241137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8179596823457546E-4	0.0	0.0	0.0	0.0	0.6656346749226006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.232062055591467E-4	0.0	0.0	0.0	0.0
ʐ	0.0	3.862914810656816E-5	0.0	1.8820783791540998E-5	2.912395153774464E-5	0.0	0.0	5.787371954395509E-5	0.0	0.0	0.0	1.3181656406944097E-5	0.0	6.0606060606060605E-5	1.721718619526011E-5	5.2164840897235264E-5	2.5232772324695315E-5	0.0	5.73767356462533E-5	5.3824210129716346E-5	5.6942744070836776E-5	1.9778481012658228E-5	0.0	4.5854732208363906E-5	0.0	1.1272050949670293E-4	5.8779272077494595E-5	1.841891991453621E-5	0.0	0.0	0.0	0.0	1.1280061363533817E-5	0.0	0.0	6.245316012990258E-5	1.3273161667109106E-4	1.8552875695732838E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.833252779120348E-5	0.0	0.0	0.0	0.0	1.9719976336028397E-5	4.313784699005673E-5	0.0	0.0	0.0	8.177729317159602E-5	0.0	6.354249404289118E-4	1.736714136853074E-4	0.0	0.0	9.626955475330927E-5	6.0727515637335276E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7415534656913968E-4	0.0	0.0	0.0014119308153900459	2.972777848558203E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9286498353457738	0.0	0.006679389312977099	0.0	0.0	0.0	0.002008032128514056	0.0	0.0	1.0201739396567114E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9857029388403494E-4	0.0	0.0	0.0
ʑ	0.0	2.6557539323265612E-5	5.773338721782807E-5	0.0	0.0	0.0	0.0	1.929123984798503E-5	0.00102880658436214	0.0	0.0	0.0	0.0	0.0	0.0	5.2164840897235264E-5	1.2616386162347657E-5	3.0757400999615536E-5	1.91255785487511E-5	0.0	2.8471372035418388E-5	0.0	0.0	0.0	0.0	3.3816152849010876E-5	2.3511708830997837E-5	9.209459957268105E-6	9.800078400627205E-5	0.0	0.0	6.875214850464078E-5	0.0	3.840835765862652E-5	0.0	6.245316012990258E-5	0.0	8.039579468150897E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2854081851296334E-4	0.0	0.0	0.0	1.9719976336028397E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8134777376654636E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.707767328456984E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.553626149131767E-4	0.0	0.0	0.0	0.0	0.0	0.932475884244373	3.180661577608143E-4	2.6089225150013044E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1916110581506196E-4
ʒ	0.0	1.3037337485966754E-4	2.8866693608914037E-4	0.0	1.1649580615097856E-4	7.336757153338225E-4	0.0	3.472423172637305E-4	0.0030864197530864196	0.0211864406779661	0.021591460456089277	6.590828203472048E-5	3.0521924916064705E-4	4.2424242424242425E-4	1.8078045505023115E-4	0.0013041210224308817	2.901768817339961E-4	2.921953094963476E-4	3.060092567800176E-4	2.2875289305129446E-4	8.541411610625516E-5	0.0	0.0	0.0	0.0	2.818012737417573E-4	5.055017398664535E-4	9.209459957268106E-5	0.0014700117600940808	7.006071929005138E-4	0.0	0.0015812994156067378	9.024049090827054E-5	2.688585036103856E-4	2.718129926610492E-4	0.0018735948038970773	1.3273161667109106E-4	0.006679035250463822	2.605387942264603E-4	0.0	0.0	0.0	0.0022701475595913734	1.704448610874382E-4	0.0	0.0	0.0	0.0	2.416626389560174E-5	0.002142704092564817	9.345794392523365E-4	0.0	0.0	7.887990534411359E-5	1.5098246446519853E-4	0.0	0.003913894324853229	0.0	1.0903639089546136E-4	0.0	0.0011119936457505957	1.736714136853074E-4	0.002680965147453083	0.0	2.4067388688327315E-4	4.858201250986822E-4	0.0	0.0012468827930174563	0.0	0.0	6.801178871004307E-4	0.0	1.548467017652524E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4831069313827936E-4	0.0	0.0	7.059654076950229E-4	0.0016987301991761158	0.0	0.0	0.0	7.635919364691509E-5	0.0	0.0	0.0	8.703220191470844E-4	0.0	0.021953896816684963	0.0	0.9375	2.6089225150013044E-4	0.0010183299389002036	0.0	0.014056224899598393	0.0	0.0	0.0	3.5855145213338117E-4	1.2768130745658836E-4	0.0	0.0	0.0	1.414227124876255E-4	0.0	0.0	2.679528403001072E-4	0.0017167381974248926	5.958055290753099E-4
ʔ	0.0	8.812274411810862E-4	2.3093354887131228E-4	4.7051959478852495E-6	0.0	0.0	0.0	1.929123984798503E-5	0.0	0.0	0.0	9.227159484860868E-5	1.0173974972021569E-4	3.0303030303030303E-4	1.0330311717156065E-4	1.5649452269170578E-4	1.5139663394817188E-4	1.0765090349865437E-4	7.65023141950044E-5	1.4801657785671994E-4	8.541411610625516E-5	0.0	0.0	0.0	0.0	0.0	0.0	4.604729978634053E-5	9.800078400627205E-5	2.3353573096683791E-4	0.0	0.0	7.896042954473672E-5	7.681671531725304E-5	9.06043308870164E-5	2.498126405196103E-4	0.0	6.184291898577613E-5	5.2107758845292065E-5	0.001095290251916758	0.0	0.0	5.675368898978433E-4	3.408897221748764E-4	0.0	0.0	0.0	0.0	0.0	4.2854081851296334E-4	0.0	0.0	0.0	5.915992900808519E-5	6.470677048508509E-5	0.0	0.0	0.0	2.725909772386534E-5	0.0	0.0	0.0	0.0	0.0	1.9253910950661854E-4	6.0727515637335276E-5	2.1240441801189465E-4	0.0	0.0	0.0	2.2670596236681024E-4	0.0	0.0	0.0	0.0	0.0	0.0	8.163265306122449E-4	0.0	0.0	0.0	2.6123301985370953E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8622366288492705E-4	0.0	4.351610095735422E-4	0.0	0.0	0.0	0.0	0.915992695016958	0.014256619144602852	0.0	0.0	0.005681818181818182	0.0	2.5504348491417786E-5	3.5855145213338117E-4	1.2768130745658836E-4	0.0	0.0	9.090909090909091E-4	0.0	3.232062055591467E-4	1.9857029388403494E-4	0.0	0.0	3.574833174451859E-4
ʕ	0.0	9.174422675309939E-5	1.1546677443565614E-4	0.0	0.0	0.0	0.0	0.0	0.00102880658436214	0.0	0.0	1.3181656406944097E-5	0.0	0.0	8.608593097630054E-6	2.6082420448617632E-5	6.308193081173829E-5	6.151480199923107E-5	1.147534712925066E-4	4.036815759728726E-5	8.541411610625516E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1280061363533817E-5	7.681671531725304E-5	1.812086617740328E-4	1.8735948038970773E-4	2.654632333421821E-4	1.8552875695732838E-4	0.0	0.0	0.0	0.0	5.675368898978433E-4	2.556672916311573E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9719976336028397E-5	4.313784699005673E-5	0.0	0.0	0.0	2.725909772386534E-5	0.0	0.0	0.0	0.0	0.0	4.8134777376654636E-5	0.0	0.0	0.0	0.0	0.0	2.2670596236681024E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.351610095735422E-4	0.0	0.0	0.0	0.0	5.217845030002609E-4	0.8574338085539714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3832221163012392E-4
ʜ	0.0	2.172889580994459E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8471372035418388E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ʝ	0.0	7.242965269981531E-6	5.773338721782807E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.91255785487511E-5	1.3456052532429087E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.707767328456984E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.703220191470844E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4457831325301205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ʡ	0.0	1.4485930539963062E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0606060606060605E-5	0.0	0.0	0.0	0.0	3.82511570975022E-5	0.0	2.8471372035418388E-5	0.0	0.0	0.0	0.0	0.0	0.0	1.841891991453621E-5	0.0	0.0	0.0	0.0	0.0	7.681671531725304E-5	0.0	0.0	0.0	6.184291898577613E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.416626389560174E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.725909772386534E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5298270384751147E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003054989816700611	0.0	0.0	0.9772727272727273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ʰ	0.0	0.002902014751505933	8.66000808267421E-4	5.6462351374623E-4	3.494874184529357E-4	2.4455857177794083E-4	0.0	4.6298975635164074E-4	0.0	0.002824858757062147	4.8520135856380397E-4	3.295414101736024E-4	1.0173974972021569E-4	0.0022424242424242424	3.09909351514682E-4	3.912363067292645E-4	5.046554464939063E-4	3.8446751249519417E-4	4.016371495237731E-4	4.7096183863501803E-4	0.0027047803433647467	1.9778481012658228E-4	0.0	6.878209831254585E-4	0.0029411764705882353	3.268894775404385E-4	4.3496661337346E-4	4.2363515803433286E-4	4.900039200313603E-4	0.0011676786548341896	0.0	5.500171880371262E-4	6.993638045390967E-4	1.920417882931326E-4	9.06043308870164E-4	8.743442418186361E-4	9.291213166976374E-4	6.184291898577613E-4	6.774008649887968E-4	0.001095290251916758	2.4006721882126995E-4	5.119017148707448E-4	0.0011350737797956867	0.0012783364581557867	0.0	1.9214756933324793E-4	3.538883482261347E-4	6.553938917289291E-4	7.008216529724504E-4	8.570816370259267E-4	4.6728971962616824E-4	0.0	0.0	5.718793137448235E-4	8.196190928110778E-4	0.0	0.0	0.0	3.271091726863841E-4	0.0	9.531374106433678E-4	6.946856547412296E-4	0.0	0.004866180048661801	6.738868832731648E-4	2.429100625493411E-4	0.0	9.351620947630922E-4	0.0	0.0	0.0022670596236681025	0.0	6.193868070610096E-4	8.216926869350862E-4	0.0	0.0	0.0	8.163265306122449E-4	0.0	0.0017391304347826088	0.0	9.578544061302681E-4	0.0	4.1841004184100416E-4	0.0014119308153900459	5.520873147322376E-4	0.00218435998252512	0.0	0.0019828155981493722	8.39951130116066E-4	5.107252298263534E-4	0.002106969205834684	0.0	0.0013054830287206266	6.191950464396285E-4	0.0	0.0	1.5903307888040714E-4	5.217845030002609E-4	0.0010183299389002036	0.0	0.0	0.0	0.9509207065013153	5.355913183197735E-4	0.002151308712800287	0.004979570990806946	0.0	5.623242736644799E-4	9.090909090909091E-4	2.82845424975251E-4	3.232062055591467E-4	3.971405877680699E-4	2.679528403001072E-4	8.583690987124463E-4	9.532888465204957E-4
ʲ	0.0	0.008790545516000918	0.002655735812020091	5.6462351374623E-5	3.7861136999068034E-4	0.001222792858889704	0.0	3.858247969597006E-4	0.00102880658436214	0.0014124293785310734	9.704027171276079E-4	0.0012918023278805214	0.0	4.8484848484848484E-4	0.003512305983833062	0.006207616066770997	3.6587519870808204E-4	4.3060361399461746E-4	8.032742990475461E-4	5.516981538295925E-4	0.001110383509381317	1.9778481012658228E-5	0.0	1.8341892883345562E-4	0.00196078431372549	1.0144845854703263E-4	3.761873412959654E-4	5.525675974360864E-4	0.0014700117600940808	0.002335357309668379	0.0	3.4376074252320387E-4	8.572846636285701E-4	6.529420801966507E-4	8.154389779831476E-4	0.0011866100424681488	3.9819485001327314E-4	0.0012368583797155227	4.168620707623365E-4	0.001095290251916758	0.0	7.678525723061172E-4	0.0011350737797956867	5.113345832623146E-4	8.023535704733886E-4	1.2809837955549862E-4	5.898139137102244E-5	2.6215755669157164E-4	4.5915901401643303E-4	0.002142704092564817	4.6728971962616824E-4	0.0	0.003179650238473768	8.873989351212779E-4	0.002200030196492893	0.007575757575757576	9.784735812133072E-4	0.0	2.725909772386534E-5	0.0	6.354249404289118E-4	3.473428273706148E-4	0.002680965147453083	6.082725060827251E-4	0.0011552346570397113	0.018946984878848605	4.248088360237893E-4	6.234413965087282E-4	0.0018552875695732839	0.0017937219730941704	9.06823849467241E-4	0.0	7.74233508826262E-4	8.216926869350862E-4	0.0045045045045045045	0.0	0.0	8.163265306122449E-4	0.0	0.0	0.0	9.578544061302681E-4	0.0	0.0	0.0	4.6715080477343187E-4	4.3687199650502403E-4	0.0	0.0	7.635919364691509E-4	0.0010214504596527069	0.00113452188006483	0.0	0.004351610095735422	6.191950464396285E-4	0.0	0.0	1.5903307888040714E-4	0.007565875293503783	0.0	0.0	0.002008032128514056	0.0	7.51597143930853E-5	0.897625545155449	0.0010756543564001434	0.0010214504596527069	0.0	0.0	0.0018181818181818182	0.0	0.0029088558500323207	7.942811755361397E-4	0.0	8.583690987124463E-4	0.0010724499523355577
ʷ	0.0	2.7281835850263765E-4	5.773338721782807E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.636363636363636E-4	8.608593097630054E-5	2.0865936358894105E-4	1.1354747546112891E-4	2.921953094963476E-4	1.147534712925066E-4	2.1529684051886538E-4	6.548415568146229E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3353573096683791E-4	0.0	0.0	0.0	0.0	9.06043308870164E-5	2.498126405196103E-4	5.309264666843643E-4	1.8552875695732838E-4	0.0	0.0	0.0	0.0	0.0	8.52224305437191E-5	0.0	0.0	0.0	0.0	2.416626389560174E-5	0.0	0.0	0.0	0.0	2.563596923683692E-4	6.470677048508509E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.294825511432009E-4	4.858201250986822E-4	6.37213254035684E-4	0.0012468827930174563	0.0	0.0	6.801178871004307E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7415534656913968E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2907758094074527E-4	0.0	3.2414910858995135E-4	0.0	0.0	6.191950464396285E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8659017569021155	3.8304392236976505E-4	0.0	0.0	0.0	0.0	0.0	3.971405877680699E-4	0.0	0.0	2.3832221163012392E-4
ʼ	0.0	0.0012795905310300703	6.928006466139368E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.608593097630054E-6	2.6082420448617632E-5	1.2616386162347657E-5	2.460592079969243E-4	2.295069425850132E-4	2.2875289305129446E-4	2.847137203541839E-4	0.0	0.0	0.0	0.0	1.1272050949670293E-5	1.1755854415498918E-5	0.0	0.0	0.0	0.001303780964797914	0.0	2.2560122727067635E-5	0.0	0.0	0.0	0.0	0.0	5.2107758845292065E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3107877834578582E-4	0.0	0.0	0.0	0.0	0.0	0.0	2.1568923495028364E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.968609865470852E-4	0.0011335298118340512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6123301985370953E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2414910858995135E-4	0.0	0.0017406440382941688	6.191950464396285E-4	0.0	0.0	0.0	0.0	0.0010183299389002036	0.0	0.0	0.0	7.51597143930853E-5	0.0	0.0	0.9048774259448417	3.4352456200618345E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1916110581506196E-4
ˀ	0.0	7.580970315914002E-4	1.1546677443565614E-4	6.116754732250824E-5	5.824790307548928E-5	0.0	0.0	3.0865983756776046E-4	0.0	0.0	0.0	1.0545325125555278E-4	0.0	2.4242424242424242E-4	5.165155858578032E-5	2.0865936358894105E-4	2.0186217859756252E-4	1.0765090349865437E-4	1.721302069387599E-4	1.3456052532429086E-4	8.541411610625516E-5	0.0	0.0	0.0	9.80392156862745E-4	1.690807642450544E-4	5.8779272077494595E-5	1.74979739188094E-4	1.960015680125441E-4	4.6707146193367583E-4	0.0	6.875214850464078E-5	9.024049090827054E-5	1.1522507297587955E-4	0.0	1.2490632025980515E-4	2.654632333421821E-4	1.2368583797155226E-4	1.0421551769058413E-4	0.0	2.4006721882126995E-4	2.559508574353724E-4	0.0	1.704448610874382E-4	0.0	0.0	1.327081305848005E-4	0.0	1.208313194780087E-4	0.0	0.0	0.0	0.0	1.1831985801617038E-4	8.627569398011346E-5	0.0	0.0	0.0	1.6355458634319204E-4	0.0	1.5885623510722796E-4	0.0	0.0	0.0	0.0	6.0727515637335276E-5	0.0	0.0	0.0	0.0	2.2670596236681024E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6123301985370953E-4	0.0	0.0	0.0	8.493650995880579E-5	0.0	0.0	6.609385327164573E-4	0.0	0.0	1.6207455429497568E-4	0.0	8.703220191470844E-4	6.191950464396285E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.002008032128514056	0.0	1.503194287861706E-4	1.530260909485067E-4	3.5855145213338117E-4	0.0011491317671092952	0.8265200961868774	0.0	0.0	1.414227124876255E-4	6.464124111182935E-4	9.928514694201747E-4	0.0	0.0017167381974248926	0.0
ˠ	0.0	6.277236567317326E-4	1.1546677443565614E-4	1.8820783791540999E-4	2.3299161230195712E-4	0.0	0.0	2.507861180238054E-4	0.00205761316872428	0.0	0.0	1.8454318969721736E-4	0.0	1.2121212121212121E-4	3.18517944612312E-4	2.8690662493479393E-4	1.8924579243521485E-4	2.6143790849673205E-4	4.016371495237731E-4	3.6331341837558535E-4	6.263701847792045E-4	3.9556962025316456E-5	0.0	9.170946441672781E-5	0.0	1.465366623457138E-4	2.3511708830997838E-4	2.5786487880350697E-4	4.900039200313603E-4	2.3353573096683791E-4	0.0	6.875214850464078E-5	2.820015340883454E-4	1.920417882931326E-4	5.436259853220984E-4	1.8735948038970773E-4	6.636580833554553E-4	3.7105751391465676E-4	2.605387942264603E-4	0.0	1.2003360941063497E-4	0.001279754287176862	0.0	8.52224305437191E-5	8.023535704733886E-4	1.2809837955549862E-4	3.538883482261347E-4	9.175514484205007E-4	3.8666022232962784E-4	4.2854081851296334E-4	0.0	0.0	7.94912559618442E-4	4.929994084007099E-4	4.74516316890624E-4	0.0	0.0	0.01098901098901099	1.362954886193267E-4	0.0	0.0	0.0	0.0	6.082725060827251E-4	2.4067388688327315E-4	0.001093095281472035	0.0	0.0012468827930174563	0.0	0.0	0.0015869417365676718	0.0	1.548467017652524E-4	0.0	0.0	0.0	0.0	8.163265306122449E-4	0.0	0.0	0.002398081534772182	6.966213862765587E-4	4.063388866314506E-4	3.1380753138075313E-4	3.5298270384751147E-4	2.1234127489701447E-4	0.0	0.0	0.0	9.163103237629811E-4	2.553626149131767E-4	4.8622366288492705E-4	0.0	4.351610095735422E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.51597143930853E-5	2.8054783340559564E-4	0.0	3.8304392236976505E-4	6.870491240123669E-4	0.9465791940018744	0.0	8.485362749257531E-4	0.0019392372333548805	0.0	0.0	0.0017167381974248926	2.3832221163012392E-4
ˤ	0.0	1.7141684472289623E-4	0.0	0.0	0.0	0.0	0.0	9.645619923992515E-5	0.0	0.0	0.0	0.0	0.0	6.0606060606060605E-5	5.165155858578032E-5	7.824726134585289E-5	0.0	4.61361014994233E-5	1.530046283900088E-4	9.41923677270036E-5	5.6942744070836776E-5	0.0	0.0	0.0	9.80392156862745E-4	0.0	0.0	9.209459957268105E-6	9.800078400627205E-5	0.0	0.0	6.875214850464078E-5	1.1280061363533817E-5	0.0	0.0	0.0	1.3273161667109106E-4	6.184291898577613E-5	0.0	0.0	0.0	0.0	0.0	8.52224305437191E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3803983435219878E-4	6.470677048508509E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.534119247336205E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.635919364691509E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.217845030002609E-4	0.0010183299389002036	0.0	0.0	0.0	0.0	0.0	0.0	2.553626149131767E-4	0.0	0.0	0.9145454545454546	0.0	0.0	0.0	0.0	0.0	2.3832221163012392E-4
̃	0.0	7.749972838880238E-4	0.0011546677443565615	0.0	0.0	0.0	0.0	2.3149487817582037E-4	0.0	0.0	7.27802037845706E-4	1.5817987688332915E-4	1.0173974972021569E-4	1.818181818181818E-4	1.7217186195260108E-4	1.8257694314032343E-4	3.784915848704297E-4	2.460592079969243E-4	0.0014344183911563324	0.002960331557134399	4.270705805312758E-4	0.0	0.0	0.0	0.0	0.0	1.0580268973949027E-4	2.670743387607751E-4	9.800078400627205E-5	4.6707146193367583E-4	0.0	5.500171880371262E-4	2.48161349997744E-4	2.304501459517591E-4	4.53021654435082E-4	4.996252810392206E-4	1.3273161667109106E-4	3.0921459492888067E-4	5.2107758845292065E-5	0.001095290251916758	0.0	0.0	0.0	0.004261121527185955	0.0	0.0	0.0	0.0	2.416626389560174E-4	2.1427040925648167E-4	0.0	0.0	0.0	1.5775981068822718E-4	1.9412031145525527E-4	0.0	0.0	0.0	0.0	0.0	0.0	5.210142410559222E-4	0.0	0.0	1.9253910950661854E-4	0.0011538227971093704	2.1240441801189465E-4	9.351620947630922E-4	9.276437847866419E-4	0.0	4.534119247336205E-4	0.0	3.096934035305048E-4	8.216926869350862E-4	0.0	0.0	0.0	0.0	0.0	0.0017391304347826088	0.002398081534772182	9.578544061302681E-4	0.0	0.0	0.0	1.2740476493820868E-4	8.737439930100481E-4	0.0	0.0	3.8179596823457546E-4	5.107252298263534E-4	4.8622366288492705E-4	0.0	0.0017406440382941688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.107252298263534E-4	0.0	0.0	0.0	0.9018526375335879	0.0	0.0	0.0	0.0	2.3832221163012392E-4
̥	0.0	5.456367170052753E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014124293785310734	0.0	2.6363312813888194E-5	0.0	6.0606060606060605E-5	9.46945240739306E-5	0.0	8.83147031364336E-5	6.151480199923107E-5	1.91255785487511E-5	2.6912105064858173E-5	8.541411610625516E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3353573096683791E-4	0.0	0.0	1.1280061363533817E-5	3.840835765862652E-5	0.0	0.0	0.0	6.184291898577613E-5	0.0	0.0	0.0	0.0	0.0	1.704448610874382E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.915992900808519E-5	1.2941354097017018E-4	0.0	9.784735812133072E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.369434416365824E-4	6.0727515637335276E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3687199650502403E-4	0.0	0.0	3.8179596823457546E-4	0.0	4.8622366288492705E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2768130745658836E-4	0.0	0.0	0.0	0.0	0.8264382676147382	0.0	0.0	0.0	0.0
